"countrycode","year","labsh"
"TTO",1976,0.433786123991013
"TTO",1977,0.43109005689621
"TTO",1978,0.473340541124344
"TTO",1979,0.459990441799164
"TTO",1980,0.415911585092545
"TTO",1981,0.48273503780365
"TTO",1982,0.570037305355072
"TTO",1983,0.588160395622253
"TTO",1984,0.592856466770172
"TTO",1985,0.609184443950653
"TTO",1986,0.637566328048706
"TTO",1987,0.613117098808289
"TTO",1988,0.597928464412689
"TTO",1989,0.547432720661163
"TTO",1990,0.540667772293091
"TTO",1991,0.551898837089539
"TTO",1992,0.548434793949127
"TTO",1993,0.549950540065765
"TTO",1994,0.479399293661118
"TTO",1995,0.480723202228546
"TTO",1996,0.481535255908966
"TTO",1997,0.464160978794098
"TTO",1998,0.473391503095627
"TTO",1999,0.46124279499054
"TTO",2000,0.400433033704758
"TTO",2001,0.41289496421814
"TTO",2002,0.410747468471527
"TTO",2003,0.357360154390335
"TTO",2004,0.335627198219299
"TTO",2005,0.3111592233181
"TTO",2006,0.285433173179626
"TTO",2007,0.287803500890732
"TTO",2008,0.265246391296387
"TTO",2009,0.334879606962204
"TTO",2010,0.334879606962204
"TTO",2011,0.334879606962204
"TTO",2012,0.334879606962204
"TTO",2013,0.334879606962204
"TTO",2014,0.334879606962204
"TTO",2015,0.334879606962204
"TTO",2016,0.334879606962204
"TTO",2017,0.334879606962204
"TUN",1950,NA
"TUN",1951,NA
"TUN",1952,NA
"TUN",1953,NA
"TUN",1954,NA
"TUN",1955,NA
"TUN",1956,NA
"TUN",1957,NA
"TUN",1958,NA
"TUN",1959,NA
"TUN",1960,0.551500856876373
"TUN",1961,0.551500856876373
"TUN",1962,0.551500856876373
"TUN",1963,0.551500856876373
"TUN",1964,0.551500856876373
"TUN",1965,0.551500856876373
"TUN",1966,0.551500856876373
"TUN",1967,0.551500856876373
"TUN",1968,0.551500856876373
"TUN",1969,0.551500856876373
"TUN",1970,0.551500856876373
"TUN",1971,0.551500856876373
"TUN",1972,0.551500856876373
"TUN",1973,0.551500856876373
"TUN",1974,0.551500856876373
"TUN",1975,0.551500856876373
"TUN",1976,0.551500856876373
"TUN",1977,0.551500856876373
"TUN",1978,0.551500856876373
"TUN",1979,0.551500856876373
"TUN",1980,0.551500856876373
"TUN",1981,0.551500856876373
"TUN",1982,0.551500856876373
"TUN",1983,0.551500856876373
"TUN",1984,0.551500856876373
"TUN",1985,0.551500856876373
"TUN",1986,0.551500856876373
"TUN",1987,0.551500856876373
"TUN",1988,0.551500856876373
"TUN",1989,0.551500856876373
"TUN",1990,0.551500856876373
"TUN",1991,0.551500856876373
"TUN",1992,0.551500856876373
"TUN",1993,0.541854083538055
"TUN",1994,0.521474301815033
"TUN",1995,0.518457174301147
"TUN",1996,0.525453984737396
"TUN",1997,0.529354870319366
"TUN",1998,0.524008274078369
"TUN",1999,0.520744144916534
"TUN",2000,0.513467192649841
"TUN",2001,0.510920822620392
"TUN",2002,0.50512683391571
"TUN",2003,0.512804210186005
"TUN",2004,0.508708596229553
"TUN",2005,0.495365768671036
"TUN",2006,0.488516807556152
"TUN",2007,0.48547351360321
"TUN",2008,0.472203940153122
"TUN",2009,0.486592769622803
"TUN",2010,0.47887396812439
"TUN",2011,0.502061784267426
"TUN",2012,0.502061784267426
"TUN",2013,0.502061784267426
"TUN",2014,0.502061784267426
"TUN",2015,0.502061784267426
"TUN",2016,0.502061784267426
"TUN",2017,0.502061784267426
"TUR",1950,0.402838796377182
"TUR",1951,0.402838796377182
"TUR",1952,0.402838796377182
"TUR",1953,0.402838796377182
"TUR",1954,0.402838796377182
"TUR",1955,0.402838796377182
"TUR",1956,0.402838796377182
"TUR",1957,0.402838796377182
"TUR",1958,0.402838796377182
"TUR",1959,0.402838796377182
"TUR",1960,0.402838796377182
"TUR",1961,0.402838796377182
"TUR",1962,0.402838796377182
"TUR",1963,0.402838796377182
"TUR",1964,0.402838796377182
"TUR",1965,0.402838796377182
"TUR",1966,0.402838796377182
"TUR",1967,0.402838796377182
"TUR",1968,0.402838796377182
"TUR",1969,0.402838796377182
"TUR",1970,0.402838796377182
"TUR",1971,0.402838796377182
"TUR",1972,0.402838796377182
"TUR",1973,0.402838796377182
"TUR",1974,0.402838796377182
"TUR",1975,0.402838796377182
"TUR",1976,0.402838796377182
"TUR",1977,0.402838796377182
"TUR",1978,0.402838796377182
"TUR",1979,0.402838796377182
"TUR",1980,0.402838796377182
"TUR",1981,0.402838796377182
"TUR",1982,0.402838796377182
"TUR",1983,0.402838796377182
"TUR",1984,0.402838796377182
"TUR",1985,0.402838796377182
"TUR",1986,0.402838796377182
"TUR",1987,0.402838796377182
"TUR",1988,0.402838796377182
"TUR",1989,0.402838796377182
"TUR",1990,0.402838796377182
"TUR",1991,0.402838796377182
"TUR",1992,0.402838796377182
"TUR",1993,0.402838796377182
"TUR",1994,0.402838796377182
"TUR",1995,0.402838796377182
"TUR",1996,0.402838796377182
"TUR",1997,0.402838796377182
"TUR",1998,0.402838796377182
"TUR",1999,0.402838796377182
"TUR",2000,0.402838796377182
"TUR",2001,0.402838796377182
"TUR",2002,0.402838796377182
"TUR",2003,0.402838796377182
"TUR",2004,0.402838796377182
"TUR",2005,0.402838796377182
"TUR",2006,0.402838796377182
"TUR",2007,0.402838796377182
"TUR",2008,0.402838796377182
"TUR",2009,0.402838796377182
"TUR",2010,0.417673856019974
"TUR",2011,0.40777713060379
"TUR",2012,0.427017897367477
"TUR",2013,0.419743716716766
"TUR",2014,0.427649021148682
"TUR",2015,0.430945456027985
"TUR",2016,0.430945456027985
"TUR",2017,0.430945456027985
"TWN",1950,NA
"TWN",1951,0.746274173259735
"TWN",1952,0.746274173259735
"TWN",1953,0.746274173259735
"TWN",1954,0.746274173259735
"TWN",1955,0.746274173259735
"TWN",1956,0.746274173259735
"TWN",1957,0.746274173259735
"TWN",1958,0.746274173259735
"TWN",1959,0.746274173259735
"TWN",1960,0.746274173259735
"TWN",1961,0.746274173259735
"TWN",1962,0.746274173259735
"TWN",1963,0.746274173259735
"TWN",1964,0.746274173259735
"TWN",1965,0.746274173259735
"TWN",1966,0.746274173259735
"TWN",1967,0.746274173259735
"TWN",1968,0.746274173259735
"TWN",1969,0.746274173259735
"TWN",1970,0.746274173259735
"TWN",1971,0.746274173259735
"TWN",1972,0.746274173259735
"TWN",1973,0.746274173259735
"TWN",1974,0.746274173259735
"TWN",1975,0.746274173259735
"TWN",1976,0.746274173259735
"TWN",1977,0.746274173259735
"TWN",1978,0.746274173259735
"TWN",1979,0.746274173259735
"TWN",1980,0.746274173259735
"TWN",1981,0.746274173259735
"TWN",1982,0.746274173259735
"TWN",1983,0.746274173259735
"TWN",1984,0.746274173259735
"TWN",1985,0.746274173259735
"TWN",1986,0.746274173259735
"TWN",1987,0.746274173259735
"TWN",1988,0.746274173259735
"TWN",1989,0.746274173259735
"TWN",1990,0.746274173259735
"TWN",1991,0.746274173259735
"TWN",1992,0.746274173259735
"TWN",1993,0.746274173259735
"TWN",1994,0.746274173259735
"TWN",1995,0.746274173259735
"TWN",1996,0.746274173259735
"TWN",1997,0.746274173259735
"TWN",1998,0.746274173259735
"TWN",1999,0.746274173259735
"TWN",2000,0.746274173259735
"TWN",2001,0.74212771654129
"TWN",2002,0.742256581783295
"TWN",2003,0.733308136463165
"TWN",2004,0.722259759902954
"TWN",2005,0.712413787841797
"TWN",2006,0.706351339817047
"TWN",2007,0.695060670375824
"TWN",2008,0.692409455776215
"TWN",2009,0.684111714363098
"TWN",2010,0.675813913345337
"TWN",2011,0.66751617193222
"TWN",2012,0.659218370914459
"TWN",2013,0.650920629501343
"TWN",2014,0.650920629501343
"TWN",2015,0.650920629501343
"TWN",2016,0.650920629501343
"TWN",2017,0.650920629501343
"TZA",1950,NA
"TZA",1951,NA
"TZA",1952,NA
"TZA",1953,NA
"TZA",1954,NA
"TZA",1955,NA
"TZA",1956,NA
"TZA",1957,NA
"TZA",1958,NA
"TZA",1959,NA
"TZA",1960,0.533549904823303
"TZA",1961,0.533549904823303
"TZA",1962,0.533549904823303
"TZA",1963,0.533549904823303
"TZA",1964,0.533549904823303
"TZA",1965,0.533549904823303
"TZA",1966,0.533549904823303
"TZA",1967,0.533549904823303
"TZA",1968,0.533549904823303
"TZA",1969,0.533549904823303
"TZA",1970,0.533549904823303
"TZA",1971,0.533549904823303
"TZA",1972,0.533549904823303
"TZA",1973,0.533549904823303
"TZA",1974,0.533549904823303
"TZA",1975,0.533549904823303
"TZA",1976,0.533549904823303
"TZA",1977,0.533549904823303
"TZA",1978,0.533549904823303
"TZA",1979,0.533549904823303
"TZA",1980,0.533549904823303
"TZA",1981,0.533549904823303
"TZA",1982,0.533549904823303
"TZA",1983,0.533549904823303
"TZA",1984,0.533549904823303
"TZA",1985,0.533549904823303
"TZA",1986,0.533549904823303
"TZA",1987,0.533549904823303
"TZA",1988,0.533549904823303
"TZA",1989,0.533549904823303
"TZA",1990,0.533549904823303
"TZA",1991,0.533549904823303
"TZA",1992,0.533549904823303
"TZA",1993,0.533549904823303
"TZA",1994,0.533549904823303
"TZA",1995,0.563609600067139
"TZA",1996,0.561826705932617
"TZA",1997,0.544050812721252
"TZA",1998,0.533266425132751
"TZA",1999,0.509394407272339
"TZA",2000,0.506037592887878
"TZA",2001,0.494084417819977
"TZA",2002,0.479342460632324
"TZA",2003,0.469047963619232
"TZA",2004,0.467002779245377
"TZA",2005,0.445534229278564
"TZA",2006,0.443371832370758
"TZA",2007,0.423895508050919
"TZA",2008,0.435442090034485
"TZA",2009,0.447046875953674
"TZA",2010,0.442380845546722
"TZA",2011,0.450286269187927
"TZA",2012,0.481224000453949
"TZA",2013,0.495988339185715
"TZA",2014,0.498002052307129
"TZA",2015,0.538095235824585
"TZA",2016,0.560929536819458
"TZA",2017,0.582706451416016
"UGA",1950,NA
"UGA",1951,NA
"UGA",1952,NA
"UGA",1953,NA
"UGA",1954,NA
"UGA",1955,NA
"UGA",1956,NA
"UGA",1957,NA
"UGA",1958,NA
"UGA",1959,NA
"UGA",1960,NA
"UGA",1961,NA
"UGA",1962,NA
"UGA",1963,NA
"UGA",1964,NA
"UGA",1965,NA
"UGA",1966,NA
"UGA",1967,NA
"UGA",1968,NA
"UGA",1969,NA
"UGA",1970,NA
"UGA",1971,NA
"UGA",1972,NA
"UGA",1973,NA
"UGA",1974,NA
"UGA",1975,NA
"UGA",1976,NA
"UGA",1977,NA
"UGA",1978,NA
"UGA",1979,NA
"UGA",1980,NA
"UGA",1981,NA
"UGA",1982,NA
"UGA",1983,NA
"UGA",1984,NA
"UGA",1985,NA
"UGA",1986,NA
"UGA",1987,NA
"UGA",1988,NA
"UGA",1989,NA
"UGA",1990,NA
"UGA",1991,NA
"UGA",1992,NA
"UGA",1993,NA
"UGA",1994,NA
"UGA",1995,NA
"UGA",1996,NA
"UGA",1997,NA
"UGA",1998,NA
"UGA",1999,NA
"UGA",2000,NA
"UGA",2001,NA
"UGA",2002,NA
"UGA",2003,NA
"UGA",2004,NA
"UGA",2005,NA
"UGA",2006,NA
"UGA",2007,NA
"UGA",2008,NA
"UGA",2009,NA
"UGA",2010,NA
"UGA",2011,NA
"UGA",2012,NA
"UGA",2013,NA
"UGA",2014,NA
"UGA",2015,NA
"UGA",2016,NA
"UGA",2017,NA
"UKR",1950,NA
"UKR",1951,NA
"UKR",1952,NA
"UKR",1953,NA
"UKR",1954,NA
"UKR",1955,NA
"UKR",1956,NA
"UKR",1957,NA
"UKR",1958,NA
"UKR",1959,NA
"UKR",1960,NA
"UKR",1961,NA
"UKR",1962,NA
"UKR",1963,NA
"UKR",1964,NA
"UKR",1965,NA
"UKR",1966,NA
"UKR",1967,NA
"UKR",1968,NA
"UKR",1969,NA
"UKR",1970,0.523140013217926
"UKR",1971,0.523140013217926
"UKR",1972,0.523140013217926
"UKR",1973,0.523140013217926
"UKR",1974,0.523140013217926
"UKR",1975,0.523140013217926
"UKR",1976,0.523140013217926
"UKR",1977,0.523140013217926
"UKR",1978,0.523140013217926
"UKR",1979,0.523140013217926
"UKR",1980,0.523140013217926
"UKR",1981,0.523140013217926
"UKR",1982,0.523140013217926
"UKR",1983,0.523140013217926
"UKR",1984,0.523140013217926
"UKR",1985,0.523140013217926
"UKR",1986,0.523140013217926
"UKR",1987,0.523140013217926
"UKR",1988,0.523140013217926
"UKR",1989,0.523140013217926
"UKR",1990,0.622961521148682
"UKR",1991,0.600461781024933
"UKR",1992,0.530054867267609
"UKR",1993,0.418559581041336
"UKR",1994,0.475399345159531
"UKR",1995,0.558368861675262
"UKR",1996,0.558368861675262
"UKR",1997,0.558368861675262
"UKR",1998,0.558368861675262
"UKR",1999,0.558368861675262
"UKR",2000,0.558368861675262
"UKR",2001,0.558368861675262
"UKR",2002,0.558368861675262
"UKR",2003,0.558368861675262
"UKR",2004,0.558368861675262
"UKR",2005,0.558368861675262
"UKR",2006,0.558368861675262
"UKR",2007,0.558368861675262
"UKR",2008,0.558368861675262
"UKR",2009,0.558368861675262
"UKR",2010,0.558368861675262
"UKR",2011,0.558368861675262
"UKR",2012,0.558368861675262
"UKR",2013,0.558368861675262
"UKR",2014,0.558368861675262
"UKR",2015,0.558368861675262
"UKR",2016,0.558368861675262
"UKR",2017,0.558368861675262
"URY",1950,0.516889154911041
"URY",1951,0.516889154911041
"URY",1952,0.516889154911041
"URY",1953,0.516889154911041
"URY",1954,0.516889154911041
"URY",1955,0.516889154911041
"URY",1956,0.516889154911041
"URY",1957,0.516889154911041
"URY",1958,0.516889154911041
"URY",1959,0.516889154911041
"URY",1960,0.516889154911041
"URY",1961,0.516889154911041
"URY",1962,0.516889154911041
"URY",1963,0.516889154911041
"URY",1964,0.516889154911041
"URY",1965,0.516889154911041
"URY",1966,0.516889154911041
"URY",1967,0.516889154911041
"URY",1968,0.516889154911041
"URY",1969,0.516889154911041
"URY",1970,0.516889154911041
"URY",1971,0.516889154911041
"URY",1972,0.516889154911041
"URY",1973,0.516889154911041
"URY",1974,0.516889154911041
"URY",1975,0.516889154911041
"URY",1976,0.516889154911041
"URY",1977,0.516889154911041
"URY",1978,0.516889154911041
"URY",1979,0.516889154911041
"URY",1980,0.516889154911041
"URY",1981,0.516889154911041
"URY",1982,0.516889154911041
"URY",1983,0.516889154911041
"URY",1984,0.516889154911041
"URY",1985,0.516889154911041
"URY",1986,0.516889154911041
"URY",1987,0.516889154911041
"URY",1988,0.516889154911041
"URY",1989,0.516889154911041
"URY",1990,0.516889154911041
"URY",1991,0.516889154911041
"URY",1992,0.516889154911041
"URY",1993,0.516889154911041
"URY",1994,0.516889154911041
"URY",1995,0.516889154911041
"URY",1996,0.516889154911041
"URY",1997,0.516889154911041
"URY",1998,0.540154576301575
"URY",1999,0.562822818756104
"URY",2000,0.561538398265839
"URY",2001,0.557048082351685
"URY",2002,0.512671887874603
"URY",2003,0.454160809516907
"URY",2004,0.447347283363342
"URY",2005,0.474145501852036
"URY",2006,0.474145501852036
"URY",2007,0.474145501852036
"URY",2008,0.474145501852036
"URY",2009,0.474145501852036
"URY",2010,0.474145501852036
"URY",2011,0.474145501852036
"URY",2012,0.474145501852036
"URY",2013,0.474145501852036
"URY",2014,0.474145501852036
"URY",2015,0.474145501852036
"URY",2016,0.474145501852036
"URY",2017,0.474145501852036
"USA",1950,0.628362894058228
"USA",1951,0.633731782436371
"USA",1952,0.644851565361023
"USA",1953,0.644496023654938
"USA",1954,0.637051999568939
"USA",1955,0.626844048500061
"USA",1956,0.640427887439728
"USA",1957,0.638684749603271
"USA",1958,0.635847270488739
"USA",1959,0.629354357719421
"USA",1960,0.636741697788239
"USA",1961,0.633703410625458
"USA",1962,0.629107296466827
"USA",1963,0.626384675502777
"USA",1964,0.624378800392151
"USA",1965,0.619359791278839
"USA",1966,0.622894942760468
"USA",1967,0.630079448223114
"USA",1968,0.634225606918335
"USA",1969,0.643875300884247
"USA",1970,0.64898556470871
"USA",1971,0.63764888048172
"USA",1972,0.639445066452026
"USA",1973,0.640666723251343
"USA",1974,0.640968561172485
"USA",1975,0.625560820102692
"USA",1976,0.62158989906311
"USA",1977,0.621596157550812
"USA",1978,0.622295022010803
"USA",1979,0.62261962890625
"USA",1980,0.624348878860474
"USA",1981,0.614216029644012
"USA",1982,0.616743326187134
"USA",1983,0.603852272033691
"USA",1984,0.601951777935028
"USA",1985,0.60230153799057
"USA",1986,0.607737004756927
"USA",1987,0.615972578525543
"USA",1988,0.62066638469696
"USA",1989,0.611858665943146
"USA",1990,0.615197896957397
"USA",1991,0.615098834037781
"USA",1992,0.620048463344574
"USA",1993,0.614196300506592
"USA",1994,0.607954382896423
"USA",1995,0.607377409934998
"USA",1996,0.607116162776947
"USA",1997,0.609609842300415
"USA",1998,0.623013257980347
"USA",1999,0.625988662242889
"USA",2000,0.637073159217834
"USA",2001,0.640336573123932
"USA",2002,0.629616677761078
"USA",2003,0.621445715427399
"USA",2004,0.617115139961243
"USA",2005,0.605635344982147
"USA",2006,0.605510890483856
"USA",2007,0.604003727436066
"USA",2008,0.604088604450226
"USA",2009,0.59113609790802
"USA",2010,0.587999582290649
"USA",2011,0.592656254768372
"USA",2012,0.595092236995697
"USA",2013,0.593056976795197
"USA",2014,0.594415485858917
"USA",2015,0.596132934093475
"USA",2016,0.594474375247955
"USA",2017,0.596918106079102
"UZB",1950,NA
"UZB",1951,NA
"UZB",1952,NA
"UZB",1953,NA
"UZB",1954,NA
"UZB",1955,NA
"UZB",1956,NA
"UZB",1957,NA
"UZB",1958,NA
"UZB",1959,NA
"UZB",1960,NA
"UZB",1961,NA
"UZB",1962,NA
"UZB",1963,NA
"UZB",1964,NA
"UZB",1965,NA
"UZB",1966,NA
"UZB",1967,NA
"UZB",1968,NA
"UZB",1969,NA
"UZB",1970,NA
"UZB",1971,NA
"UZB",1972,NA
"UZB",1973,NA
"UZB",1974,NA
"UZB",1975,NA
"UZB",1976,NA
"UZB",1977,NA
"UZB",1978,NA
"UZB",1979,NA
"UZB",1980,NA
"UZB",1981,NA
"UZB",1982,NA
"UZB",1983,NA
"UZB",1984,NA
"UZB",1985,NA
"UZB",1986,NA
"UZB",1987,NA
"UZB",1988,NA
"UZB",1989,NA
"UZB",1990,NA
"UZB",1991,NA
"UZB",1992,NA
"UZB",1993,NA
"UZB",1994,NA
"UZB",1995,NA
"UZB",1996,NA
"UZB",1997,NA
"UZB",1998,NA
"UZB",1999,NA
"UZB",2000,NA
"UZB",2001,NA
"UZB",2002,NA
"UZB",2003,NA
"UZB",2004,NA
"UZB",2005,NA
"UZB",2006,NA
"UZB",2007,NA
"UZB",2008,NA
"UZB",2009,NA
"UZB",2010,NA
"UZB",2011,NA
"UZB",2012,NA
"UZB",2013,NA
"UZB",2014,NA
"UZB",2015,NA
"UZB",2016,NA
"UZB",2017,NA
"VCT",1950,NA
"VCT",1951,NA
"VCT",1952,NA
"VCT",1953,NA
"VCT",1954,NA
"VCT",1955,NA
"VCT",1956,NA
"VCT",1957,NA
"VCT",1958,NA
"VCT",1959,NA
"VCT",1960,NA
"VCT",1961,NA
"VCT",1962,NA
"VCT",1963,NA
"VCT",1964,NA
"VCT",1965,NA
"VCT",1966,NA
"VCT",1967,NA
"VCT",1968,NA
"VCT",1969,NA
"VCT",1970,NA
"VCT",1971,NA
"VCT",1972,NA
"VCT",1973,NA
"VCT",1974,NA
"VCT",1975,NA
"VCT",1976,NA
"VCT",1977,NA
"VCT",1978,NA
"VCT",1979,NA
"VCT",1980,NA
"VCT",1981,NA
"VCT",1982,NA
"VCT",1983,NA
"VCT",1984,NA
"VCT",1985,NA
"VCT",1986,NA
"VCT",1987,NA
"VCT",1988,NA
"VCT",1989,NA
"VCT",1990,NA
"VCT",1991,NA
"VCT",1992,NA
"VCT",1993,NA
"VCT",1994,NA
"VCT",1995,NA
"VCT",1996,NA
"VCT",1997,NA
"VCT",1998,NA
"VCT",1999,NA
"VCT",2000,NA
"VCT",2001,NA
"VCT",2002,NA
"VCT",2003,NA
"VCT",2004,NA
"VCT",2005,NA
"VCT",2006,NA
"VCT",2007,NA
"VCT",2008,NA
"VCT",2009,NA
"VCT",2010,NA
"VCT",2011,NA
"VCT",2012,NA
"VCT",2013,NA
"VCT",2014,NA
"VCT",2015,NA
"VCT",2016,NA
"VCT",2017,NA
"VEN",1950,0.422622114419937
"VEN",1951,0.422622114419937
"VEN",1952,0.422622114419937
"VEN",1953,0.422622114419937
"VEN",1954,0.422622114419937
"VEN",1955,0.422622114419937
"VEN",1956,0.422622114419937
"VEN",1957,0.422622114419937
"VEN",1958,0.422622114419937
"VEN",1959,0.422622114419937
"VEN",1960,0.422622114419937
"VEN",1961,0.422622114419937
"VEN",1962,0.422622114419937
"VEN",1963,0.422622114419937
"VEN",1964,0.422622114419937
"VEN",1965,0.422622114419937
"VEN",1966,0.422622114419937
"VEN",1967,0.422622114419937
"VEN",1968,0.422622114419937
"VEN",1969,0.422622114419937
"VEN",1970,0.422622114419937
"VEN",1971,0.422622114419937
"VEN",1972,0.422622114419937
"VEN",1973,0.422622114419937
"VEN",1974,0.422622114419937
"VEN",1975,0.422622114419937
"VEN",1976,0.422622114419937
"VEN",1977,0.422622114419937
"VEN",1978,0.422622114419937
"VEN",1979,0.422622114419937
"VEN",1980,0.422622114419937
"VEN",1981,0.422622114419937
"VEN",1982,0.422622114419937
"VEN",1983,0.422622114419937
"VEN",1984,0.422622114419937
"VEN",1985,0.422622114419937
"VEN",1986,0.422622114419937
"VEN",1987,0.422622114419937
"VEN",1988,0.422622114419937
"VEN",1989,0.422622114419937
"VEN",1990,0.422622114419937
"VEN",1991,0.422622114419937
"VEN",1992,0.422622114419937
"VEN",1993,0.422622114419937
"VEN",1994,0.422622114419937
"VEN",1995,0.422622114419937
"VEN",1996,0.422622114419937
"VEN",1997,0.422622114419937
"VEN",1998,0.474564343690872
"VEN",1999,0.462304443120956
"VEN",2000,0.410519778728485
"VEN",2001,0.445438235998154
"VEN",2002,0.413636267185211
"VEN",2003,0.376943796873093
"VEN",2004,0.376855909824371
"VEN",2005,0.354577541351318
"VEN",2006,0.378637164831161
"VEN",2007,0.40235161781311
"VEN",2008,0.369890719652176
"VEN",2009,0.442803502082825
"VEN",2010,0.368332535028458
"VEN",2011,0.366589903831482
"VEN",2012,0.404070019721985
"VEN",2013,0.402417540550232
"VEN",2014,0.488181263208389
"VEN",2015,0.429489284753799
"VEN",2016,0.429489284753799
"VEN",2017,0.429489284753799
"VGB",1950,NA
"VGB",1951,NA
"VGB",1952,NA
"VGB",1953,NA
"VGB",1954,NA
"VGB",1955,NA
"VGB",1956,NA
"VGB",1957,NA
"VGB",1958,NA
"VGB",1959,NA
"VGB",1960,NA
"VGB",1961,NA
"VGB",1962,NA
"VGB",1963,NA
"VGB",1964,NA
"VGB",1965,NA
"VGB",1966,NA
"VGB",1967,NA
"VGB",1968,NA
"VGB",1969,NA
"VGB",1970,0.389747083187103
"VGB",1971,0.389747083187103
"VGB",1972,0.389747083187103
"VGB",1973,0.389747083187103
"VGB",1974,0.389747083187103
"VGB",1975,0.389747083187103
"VGB",1976,0.389747083187103
"VGB",1977,0.389747083187103
"VGB",1978,0.389747083187103
"VGB",1979,0.389747083187103
"VGB",1980,0.389747083187103
"VGB",1981,0.389747083187103
"VGB",1982,0.389747083187103
"VGB",1983,0.389747083187103
"VGB",1984,0.389747083187103
"VGB",1985,0.389747083187103
"VGB",1986,0.389747083187103
"VGB",1987,0.389747083187103
"VGB",1988,0.389747083187103
"VGB",1989,0.389747083187103
"VGB",1990,0.389747083187103
"VGB",1991,0.389747083187103
"VGB",1992,0.389747083187103
"VGB",1993,0.389747083187103
"VGB",1994,0.389747083187103
"VGB",1995,0.389747083187103
"VGB",1996,0.37254011631012
"VGB",1997,0.40212869644165
"VGB",1998,0.39892390370369
"VGB",1999,0.380638629198074
"VGB",2000,0.380638629198074
"VGB",2001,0.380638629198074
"VGB",2002,0.380638629198074
"VGB",2003,0.380638629198074
"VGB",2004,0.380638629198074
"VGB",2005,0.380638629198074
"VGB",2006,0.380638629198074
"VGB",2007,0.380638629198074
"VGB",2008,0.380638629198074
"VGB",2009,0.380638629198074
"VGB",2010,0.380638629198074
"VGB",2011,0.380638629198074
"VGB",2012,0.380638629198074
"VGB",2013,0.380638629198074
"VGB",2014,0.380638629198074
"VGB",2015,0.380638629198074
"VGB",2016,0.380638629198074
"VGB",2017,0.380638629198074
"VNM",1950,NA
"VNM",1951,NA
"VNM",1952,NA
"VNM",1953,NA
"VNM",1954,NA
"VNM",1955,NA
"VNM",1956,NA
"VNM",1957,NA
"VNM",1958,NA
"VNM",1959,NA
"VNM",1960,NA
"VNM",1961,NA
"VNM",1962,NA
"VNM",1963,NA
"VNM",1964,NA
"VNM",1965,NA
"VNM",1966,NA
"VNM",1967,NA
"VNM",1968,NA
"VNM",1969,NA
"VNM",1970,NA
"VNM",1971,NA
"VNM",1972,NA
"VNM",1973,NA
"VNM",1974,NA
"VNM",1975,NA
"VNM",1976,NA
"VNM",1977,NA
"VNM",1978,NA
"VNM",1979,NA
"VNM",1980,NA
"VNM",1981,NA
"VNM",1982,NA
"VNM",1983,NA
"VNM",1984,NA
"VNM",1985,NA
"VNM",1986,NA
"VNM",1987,NA
"VNM",1988,NA
"VNM",1989,NA
"VNM",1990,NA
"VNM",1991,NA
"VNM",1992,NA
"VNM",1993,NA
"VNM",1994,NA
"VNM",1995,NA
"VNM",1996,NA
"VNM",1997,NA
"VNM",1998,NA
"VNM",1999,NA
"VNM",2000,NA
"VNM",2001,NA
"VNM",2002,NA
"VNM",2003,NA
"VNM",2004,NA
"VNM",2005,NA
"VNM",2006,NA
"VNM",2007,NA
"VNM",2008,NA
"VNM",2009,NA
"VNM",2010,NA
"VNM",2011,NA
"VNM",2012,NA
"VNM",2013,NA
"VNM",2014,NA
"VNM",2015,NA
"VNM",2016,NA
"VNM",2017,NA
"YEM",1950,NA
"YEM",1951,NA
"YEM",1952,NA
"YEM",1953,NA
"YEM",1954,NA
"YEM",1955,NA
"YEM",1956,NA
"YEM",1957,NA
"YEM",1958,NA
"YEM",1959,NA
"YEM",1960,NA
"YEM",1961,NA
"YEM",1962,NA
"YEM",1963,NA
"YEM",1964,NA
"YEM",1965,NA
"YEM",1966,NA
"YEM",1967,NA
"YEM",1968,NA
"YEM",1969,NA
"YEM",1970,NA
"YEM",1971,NA
"YEM",1972,NA
"YEM",1973,NA
"YEM",1974,NA
"YEM",1975,NA
"YEM",1976,NA
"YEM",1977,NA
"YEM",1978,NA
"YEM",1979,NA
"YEM",1980,NA
"YEM",1981,NA
"YEM",1982,NA
"YEM",1983,NA
"YEM",1984,NA
"YEM",1985,NA
"YEM",1986,NA
"YEM",1987,NA
"YEM",1988,NA
